Source.Decimal,Source.IP,AMAZON.FLOWS,NETFLIX.FLOWS,YOUTUBE.FLOWS,AMAZON.FLOW.DURATION.MEAN,NETFLIX.FLOW.DURATION.MEAN,YOUTUBE.FLOW.DURATION.MEAN,AMAZON.AVG.PACKET.SIZE,NETFLIX.AVG.PACKET.SIZE,YOUTUBE.AVG.PACKET.SIZE,AMAZON.FLOW.BYTES.PER.SEC,NETFLIX.FLOW.BYTES.PER.SEC,YOUTUBE.FLOW.BYTES.PER.SEC,USER.GROUP
3232250936,192.168.60.56,2,0,377,33511037,0,42394499.94,129.047619,0,450.751121,44.065624,0,320675.717,High Consumption
3232250937,192.168.60.57,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232250938,192.168.60.58,0,0,0,0,0,0,0,0,0,0,0,0,Medium Consumption
3232250941,192.168.60.61,2,16,6,3313373,56627347,20537742.5,77.768293,276.296298,114.148981,9024.790954,515.77591,30850.72536,High Consumption
3232250942,192.168.60.62,8,0,1,105697.375,0,2355606,326.976299,0,156.4,244497.7158,0,1659.870114,Low Consumption
3232250944,192.168.60.64,0,0,226,0,0,38128528.66,0,0,178.04749,0,0,666772.1372,High Consumption
3232250947,192.168.60.67,5,0,0,348791,0,0,211.085714,0,0,4869.286886,0,0,Medium Consumption
3232250948,192.168.60.68,1,0,94,1633852,0,6398096.298,297.727273,0,228.552277,4008.931041,0,26570.49761,High Consumption
3232250949,192.168.60.69,0,0,195,0,0,51918420.21,0,0,226.20708,0,0,168611.9972,Medium Consumption
3232250950,192.168.60.70,0,0,2,0,0,97602084.5,0,0,155.806154,0,0,85.54434,Medium Consumption
3232250952,192.168.60.72,0,0,6,0,0,27411861.17,0,0,84.91589,0,0,5905.006266,High Consumption
3232250953,192.168.60.73,0,0,1,0,0,6764340,0,0,270,0,0,1277.286476,Medium Consumption
3232250954,192.168.60.74,22,0,101,7189407.864,0,43960766.68,554.720209,0,329.02708,27336.98264,0,22401.91639,High Consumption
3232250955,192.168.60.75,4,0,5,126605.5,0,22724393,71.96875,0,383.69491,9264.228421,0,2247.942201,High Consumption
3232250956,192.168.60.76,88,0,4,54822682.07,0,63572116.25,121.584592,0,84.368215,36811.88057,0,308.857639,Medium Consumption
3232250957,192.168.60.77,40,1,0,2055369.425,5573738,0,315.595094,235.0625,0,4108.002547,674.771581,0,Medium Consumption
3232250958,192.168.60.78,0,0,49,0,0,55673898.27,0,0,232.945839,0,0,17953.86132,Medium Consumption
3232250959,192.168.60.79,5,0,4,58724264.4,0,37561858,269.928446,0,69.270238,5859.009318,0,34925.48974,High Consumption
3232250960,192.168.60.80,0,0,4,0,0,59441735.5,0,0,231.260235,0,0,278.879542,High Consumption
3232250961,192.168.60.81,2,0,130,414559.5,0,35921480.92,77.693548,0,297.853144,9596.67372,0,430468.2423,High Consumption
3232250963,192.168.60.83,0,0,10,0,0,41127546.4,0,0,113.206339,0,0,220960.8018,High Consumption
3232250965,192.168.60.85,0,0,0,0,0,0,0,0,0,0,0,0,Medium Consumption
3232250967,192.168.60.87,0,0,0,0,0,0,0,0,0,0,0,0,Medium Consumption
3232250968,192.168.60.88,0,0,47,0,0,35064326.32,0,0,333.463186,0,0,287252.5714,Medium Consumption
3232250970,192.168.60.90,0,0,0,0,0,0,0,0,0,0,0,0,Medium Consumption
3232250971,192.168.60.91,0,0,1,0,0,2114424,0,0,170.684211,0,0,3067.502071,High Consumption
3232250972,192.168.60.92,0,0,13,0,0,47643976.62,0,0,267.9844,0,0,37533.76446,High Consumption
3232250973,192.168.60.93,0,0,6,0,0,64937877.33,0,0,130.118984,0,0,295.120681,Medium Consumption
3232250974,192.168.60.94,0,0,0,0,0,0,0,0,0,0,0,0,Medium Consumption
3232250975,192.168.60.95,0,0,0,0,0,0,0,0,0,0,0,0,Medium Consumption
3232250976,192.168.60.96,0,0,0,0,0,0,0,0,0,0,0,0,Medium Consumption
3232250977,192.168.60.97,0,0,3,0,0,65882077.67,0,0,121.073935,0,0,1624.218681,High Consumption
3232250978,192.168.60.98,2,0,28,35475125.5,0,27543622.68,142.022727,0,404.133258,47.237308,0,9873.187326,High Consumption
3232250979,192.168.60.99,0,0,0,0,0,0,0,0,0,0,0,0,Medium Consumption
3232250980,192.168.60.100,6,0,4,13720366.5,0,21139940,48.925754,0,87.215925,3738.90856,0,4924.112789,High Consumption
3232250982,192.168.60.102,0,0,104,0,0,5756777.663,0,0,349.248516,0,0,116897.1815,High Consumption
3232250983,192.168.60.103,0,0,0,0,0,0,0,0,0,0,0,0,Medium Consumption
3232250984,192.168.60.104,0,0,5,0,0,63166956.8,0,0,107.865385,0,0,23578.78949,High Consumption
3232250985,192.168.60.105,0,0,14,0,0,73913164,0,0,60.196062,0,0,3913.625684,High Consumption
3232250986,192.168.60.106,0,0,0,0,0,0,0,0,0,0,0,0,Medium Consumption
3232250987,192.168.60.107,0,0,1,0,0,3007500,0,0,197.375,0,0,2100.083126,Medium Consumption
3232250988,192.168.60.108,0,0,2,0,0,53485650,0,0,50.095238,0,0,4500009.049,High Consumption
3232250990,192.168.60.110,0,0,7,0,0,65874131.71,0,0,484.809849,0,0,17001.59756,High Consumption
3232250991,192.168.60.111,0,0,0,0,0,0,0,0,0,0,0,0,Medium Consumption
3232250992,192.168.60.112,0,0,74,0,0,43109712.99,0,0,262.236011,0,0,182406.968,High Consumption
3232250993,192.168.60.113,0,0,0,0,0,0,0,0,0,0,0,0,Medium Consumption
3232250995,192.168.60.115,0,0,1,0,0,99922306,0,0,10.091644,0,0,449.629335,High Consumption
3232250997,192.168.60.117,0,0,151,0,0,48486975.5,0,0,610.946842,0,0,101870.2837,High Consumption
3232250998,192.168.60.118,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232251001,192.168.60.121,0,0,0,0,0,0,0,0,0,0,0,0,Medium Consumption
3232251004,192.168.60.124,0,0,337,0,0,32634994.08,0,0,309.137258,0,0,92863.78012,High Consumption
3232251006,192.168.60.126,0,0,6,0,0,13347589.83,0,0,261.847168,0,0,43878.89663,High Consumption
3232251007,192.168.60.127,21,0,0,2460655.667,0,0,62.364238,0,0,106159.3743,0,0,High Consumption
3232251008,192.168.60.128,0,10,3,0,40771096.4,65085796.67,0,200.626478,39.489583,0,80.830681,7530.748579,High Consumption
3232251009,192.168.60.129,6,0,82,5526484.833,0,22023405.78,44.086275,0,389.609214,3922.056314,0,32324.92655,High Consumption
3232251011,192.168.60.131,0,0,53,0,0,53875775.83,0,0,213.24874,0,0,241888.0096,High Consumption
3232251012,192.168.60.132,0,0,184,0,0,44418230.43,0,0,353.198648,0,0,54730.33223,High Consumption
3232251013,192.168.60.133,0,0,1,0,0,4869872,0,0,154.409091,0,0,1395.108537,Low Consumption
3232251016,192.168.60.136,0,0,7,0,0,46791124.71,0,0,101.466253,0,0,7296.571028,High Consumption
3232251017,192.168.60.137,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232251019,192.168.60.139,0,0,3,0,0,5851241.333,0,0,63.805031,0,0,288506.4427,Low Consumption
3232251020,192.168.60.140,0,0,2,0,0,12622647,0,0,304.82,0,0,18483.65821,Low Consumption
3232251021,192.168.60.141,0,0,0,0,0,0,0,0,0,0,0,0,Medium Consumption
3232251023,192.168.60.143,0,0,0,0,0,0,0,0,0,0,0,0,Medium Consumption
3232251026,192.168.60.146,0,0,0,0,0,0,0,0,0,0,0,0,High Consumption
3232251027,192.168.60.147,0,0,0,0,0,0,0,0,0,0,0,0,Medium Consumption
3232251029,192.168.60.149,0,0,2,0,0,41381175.5,0,0,220.367024,0,0,219.144957,High Consumption
3232251031,192.168.60.151,2,0,15,5504739.5,0,20865603.47,265.83335,0,481.358958,9658.1967,0,140141.8462,Medium Consumption
3232251032,192.168.60.152,0,0,0,0,0,0,0,0,0,0,0,0,Medium Consumption
3232251037,192.168.60.157,5,0,1,32983819.4,0,3467748,198.07858,0,157.102564,37937.07898,0,1766.852724,High Consumption
3232251045,192.168.60.165,0,0,0,0,0,0,0,0,0,0,0,0,Medium Consumption
3232251046,192.168.60.166,0,0,1,0,0,12752935,0,0,166.578947,0,0,496.356329,Low Consumption
3232251051,192.168.60.171,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232251052,192.168.60.172,6,0,143,8749974.667,0,39622949.74,876.856675,0,364.225193,4437.634609,0,427296.0917,High Consumption
3232251054,192.168.60.174,2,0,47,132801.5,0,32818307.51,88.269231,0,351.389714,21700.68298,0,12396.07789,High Consumption
3232251063,192.168.60.183,0,0,0,0,0,0,0,0,0,0,0,0,High Consumption
3232251073,192.168.60.193,7,0,6,1238956.571,0,22623997.33,148.428571,0,120.385591,227961.6454,0,1238.386252,High Consumption
3232251080,192.168.60.200,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232251084,192.168.60.204,0,0,0,0,0,0,0,0,0,0,0,0,Medium Consumption
3232251095,192.168.60.215,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232251098,192.168.60.218,0,0,3,0,0,65055054,0,0,55.527778,0,0,4000013.644,High Consumption
3232251107,192.168.60.227,0,0,2,0,0,4266202.5,0,0,75.40625,0,0,3763.029047,Low Consumption
3232253983,192.168.72.31,16,0,28,10023913.38,0,39222118.89,225.422215,0,118.74873,27260.82796,0,20482.74249,High Consumption
3232253984,192.168.72.32,18,0,7,147221.6111,0,59393902.43,122.676501,0,59.05642,110186.865,0,9976.508074,High Consumption
3232253986,192.168.72.34,0,0,442,0,0,5462564.079,0,0,493.360799,0,0,98605.81218,Medium Consumption
3232253987,192.168.72.35,1,0,28,34482832,0,39514812.11,133.75,0,261.755281,31.029934,0,23791.01098,High Consumption
3232253990,192.168.72.38,1,0,48,67377320,0,32869006.44,211.842105,0,246.970987,179.214608,0,32223.8626,Medium Consumption
3232253991,192.168.72.39,1,0,4,44733911,0,50793490.5,1439.285714,0,113.816948,450.441277,0,3047.016584,High Consumption
3232253992,192.168.72.40,0,0,33,0,0,23204880.64,0,0,989.654161,0,0,1566063.288,High Consumption
3232253993,192.168.72.41,1,0,24,732838,0,45201085.88,93.2,0,116.577662,2543.536225,0,60066.35568,High Consumption
3232253994,192.168.72.42,12,0,211,24608903.08,0,39491189.12,296.853417,0,263.483206,4346.499529,0,372120.3412,High Consumption
3232253995,192.168.72.43,148,3,87,2911418.108,1780619,20576734.7,153.628165,320.462302,113.057239,130377.6117,5827.136726,670079.1799,High Consumption
3232253996,192.168.72.44,0,0,258,0,0,16607613.83,0,0,210.105906,0,0,200263.2196,Medium Consumption
3232253997,192.168.72.45,0,0,151,0,0,13076094.74,0,0,385.309459,0,0,214280.2764,Medium Consumption
3232253998,192.168.72.46,0,0,178,0,0,34104209.35,0,0,228.454437,0,0,149447.503,High Consumption
3232253999,192.168.72.47,10,0,87,3656112.2,0,37142292.84,585.307696,0,306.415784,10228.3076,0,71183.67892,High Consumption
3232254000,192.168.72.48,0,0,318,0,0,40257177.37,0,0,351.568375,0,0,350563.2659,High Consumption
3232254001,192.168.72.49,45,0,386,19958156.31,0,49475045.35,203.06101,0,317.843776,39241.45776,0,30206.73697,High Consumption
3232254002,192.168.72.50,2,0,474,1788,0,4328560.205,293.75,0,302.620588,664236.4869,0,237499.945,Medium Consumption
3232254003,192.168.72.51,50,0,83,7840873.58,0,10520076.71,191.337662,0,611.444966,531.455435,0,705943.7053,High Consumption
3232254004,192.168.72.52,0,0,2,0,0,7247264,0,0,151.924597,0,0,814.576515,Medium Consumption
3232254005,192.168.72.53,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232254006,192.168.72.54,0,0,0,0,0,0,0,0,0,0,0,0,Medium Consumption
3232254008,192.168.72.56,0,0,0,0,0,0,0,0,0,0,0,0,Medium Consumption
3232254009,192.168.72.57,0,0,0,0,0,0,0,0,0,0,0,0,Medium Consumption
3232254010,192.168.72.58,0,0,290,0,0,4004144.507,0,0,374.908646,0,0,414211.6145,Medium Consumption
3232254011,192.168.72.59,0,0,5,0,0,33904009.8,0,0,104.805814,0,0,28554.68988,High Consumption
3232254012,192.168.72.60,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232254014,192.168.72.62,47,0,189,157902.2766,0,36410967.29,101.28205,0,256.12023,978026.9758,0,94444.87849,High Consumption
3232254016,192.168.72.64,12,0,42,3994552.833,0,5010896.857,280.350353,0,1587.185905,2245.028167,0,3768130.535,Medium Consumption
3232254017,192.168.72.65,0,0,101,0,0,35648858.95,0,0,265.330665,0,0,19073.74248,High Consumption
3232254018,192.168.72.66,0,0,0,0,0,0,0,0,0,0,0,0,High Consumption
3232254019,192.168.72.67,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232254020,192.168.72.68,0,0,0,0,0,0,0,0,0,0,0,0,Medium Consumption
3232254021,192.168.72.69,0,0,28,0,0,45357078.86,0,0,311.907428,0,0,6429.462382,High Consumption
3232254023,192.168.72.71,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232254025,192.168.72.73,0,0,2,0,0,6052749.5,0,0,106.776515,0,0,3771.408992,High Consumption
3232254026,192.168.72.74,0,0,913,0,0,3802433.064,0,0,591.836336,0,0,179328.9084,High Consumption
3232254027,192.168.72.75,0,0,0,0,0,0,0,0,0,0,0,0,Medium Consumption
3232254028,192.168.72.76,3,0,3,667512.6667,0,9973570.333,186.975462,0,444.526384,5099.34104,0,12893.6817,High Consumption
3232254029,192.168.72.77,0,0,0,0,0,0,0,0,0,0,0,0,Medium Consumption
3232254030,192.168.72.78,0,0,154,0,0,44412474.34,0,0,494.053511,0,0,53054.98617,High Consumption
3232254035,192.168.72.83,0,0,0,0,0,0,0,0,0,0,0,0,High Consumption
3232254037,192.168.72.85,0,0,0,0,0,0,0,0,0,0,0,0,Medium Consumption
3232254040,192.168.72.88,73,0,178,2307871.26,0,15265001.51,178.972254,0,247.369552,176365.7054,0,539224.9043,High Consumption
3232254043,192.168.72.91,0,0,0,0,0,0,0,0,0,0,0,0,Medium Consumption
3232254045,192.168.72.93,8,0,94,2365377.375,0,2840448.553,178.741815,0,332.507744,36003.58377,0,355523.3884,High Consumption
3232254046,192.168.72.94,0,0,0,0,0,0,0,0,0,0,0,0,Medium Consumption
3232254047,192.168.72.95,0,0,0,0,0,0,0,0,0,0,0,0,Medium Consumption
3232254048,192.168.72.96,0,0,206,0,0,6958081.117,0,0,970.898032,0,0,267587.4214,High Consumption
3232254049,192.168.72.97,20,0,206,2010078.35,0,3540245.587,58.268553,0,89.25033,3811.745515,0,223121.8985,Medium Consumption
3232254050,192.168.72.98,20,0,394,6757326.75,0,18912953.88,87.876098,0,238.593878,3402278.597,0,1105588.089,Medium Consumption
3232254053,192.168.72.101,0,0,7,0,0,51945880.29,0,0,331.777023,0,0,811.036158,High Consumption
3232254054,192.168.72.102,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232254055,192.168.72.103,64,0,24,73218023.42,0,28802295.46,132.123658,0,111.43497,286453.0214,0,1167715.524,High Consumption
3232254057,192.168.72.105,3,0,17,3143204.333,0,12209665.76,204.435905,0,151.972955,3120.607723,0,26898.33913,High Consumption
3232254058,192.168.72.106,0,0,1,0,0,3126310,0,0,476.923077,0,0,1983.168656,Low Consumption
3232254060,192.168.72.108,10,9,751,2999015.2,1216082,6928490.961,183.216296,55.961966,311.900342,6375.018212,31886.67084,164266.9935,Medium Consumption
3232254062,192.168.72.110,6,0,76,358350.1667,0,44555952.17,282.073101,0,71.596429,22100.98311,0,272131.2841,High Consumption
3232254063,192.168.72.111,0,0,0,0,0,0,0,0,0,0,0,0,Medium Consumption
3232254064,192.168.72.112,7,0,115,88728.14286,0,11093485.72,263.780952,0,476.826503,1225175.509,0,649871.145,Medium Consumption
3232254065,192.168.72.113,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232254066,192.168.72.114,0,0,115,0,0,31300669.17,0,0,260.051266,0,0,26097.91607,High Consumption
3232254068,192.168.72.116,0,0,6,0,0,43458428,0,0,107.040086,0,0,3948.89453,High Consumption
3232254069,192.168.72.117,0,0,0,0,0,0,0,0,0,0,0,0,Medium Consumption
3232254070,192.168.72.118,0,0,0,0,0,0,0,0,0,0,0,0,Medium Consumption
3232254071,192.168.72.119,0,0,2,0,0,17727285.5,0,0,160.536657,0,0,10931.40875,Medium Consumption
3232254073,192.168.72.121,0,0,0,0,0,0,0,0,0,0,0,0,Medium Consumption
3232254074,192.168.72.122,0,0,1,0,0,117085090,0,0,74.433333,0,0,19.0716,High Consumption
3232254076,192.168.72.124,0,0,56,0,0,4926085.054,0,0,535.051662,0,0,27124.37552,Medium Consumption
3232254077,192.168.72.125,1,0,7,435330,0,9108359.571,697.744681,0,248.038221,75331.35782,0,14395.88418,Medium Consumption
3232254078,192.168.72.126,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232254079,192.168.72.127,0,0,0,0,0,0,0,0,0,0,0,0,High Consumption
3232254083,192.168.72.131,1,0,513,17053832,0,29810644.17,194.684211,0,320.878156,216.901398,0,511539.5758,Medium Consumption
3232254085,192.168.72.133,0,0,0,0,0,0,0,0,0,0,0,0,Medium Consumption
3232254088,192.168.72.136,17,0,307,4333483.235,0,16957923.37,126.600991,0,264.701344,8472.775864,0,141310.5039,Medium Consumption
3232254091,192.168.72.139,0,0,48,0,0,17666201.4,0,0,332.014865,0,0,56878.80483,Medium Consumption
3232254093,192.168.72.141,2,0,0,129121.5,0,0,124.857143,0,0,124077.2722,0,0,Medium Consumption
3232254094,192.168.72.142,0,0,53,0,0,5599940.528,0,0,115.439723,0,0,1334776.773,Low Consumption
3232254096,192.168.72.144,2,0,3,32776459,0,19732854.67,103.015152,0,103.098925,84955.49531,0,47033.09682,High Consumption
3232254097,192.168.72.145,47,0,19,210325.4894,0,44610397.11,84.159756,0,46.486677,451520.394,0,647839.4423,High Consumption
3232254099,192.168.72.147,0,0,0,0,0,0,0,0,0,0,0,0,High Consumption
3232254100,192.168.72.148,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232254101,192.168.72.149,0,0,120,0,0,20251659.22,0,0,222.922401,0,0,1594873.784,Medium Consumption
3232254102,192.168.72.150,0,0,10,0,0,11581210.9,0,0,242.683947,0,0,81705.16381,Medium Consumption
3232254103,192.168.72.151,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232254105,192.168.72.153,0,0,75,0,0,33110594.11,0,0,395.160666,0,0,1750819.978,Medium Consumption
3232254106,192.168.72.154,17,0,6,95676.47059,0,50702125.67,130.498249,0,73.538089,813144.2549,0,3000037.491,Medium Consumption
3232254108,192.168.72.156,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232254110,192.168.72.158,2,0,91,53072088.5,0,29288927.27,27.935407,0,466.228104,8.581991,0,122212.1268,High Consumption
3232254112,192.168.72.160,0,0,247,0,0,34226098.25,0,0,358.037354,0,0,557132.5817,High Consumption
3232254114,192.168.72.162,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232254119,192.168.72.167,20,0,0,846112.75,0,0,185.508094,0,0,129342.1283,0,0,Medium Consumption
3232254134,192.168.72.182,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232254182,192.168.72.230,16,0,1,1107763.875,0,31439851,48.231187,0,242.2174,13262.83423,0,354.391,High Consumption
3232254194,192.168.72.242,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232254202,192.168.72.250,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232256258,192.168.81.2,0,0,194,0,0,37485199.86,0,0,447.060637,0,0,42952.88075,High Consumption
3232256259,192.168.81.3,0,0,114,0,0,26328264.71,0,0,422.36486,0,0,147685.6224,High Consumption
3232256260,192.168.81.4,0,0,0,0,0,0,0,0,0,0,0,0,Medium Consumption
3232256261,192.168.81.5,0,0,0,0,0,0,0,0,0,0,0,0,Medium Consumption
3232256262,192.168.81.6,0,0,0,0,0,0,0,0,0,0,0,0,Medium Consumption
3232256263,192.168.81.7,11,0,32,1264451.909,0,33769955.41,270.098511,0,298.301639,69569.84333,0,10533.86933,High Consumption
3232256264,192.168.81.8,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232256266,192.168.81.10,0,0,0,0,0,0,0,0,0,0,0,0,Medium Consumption
3232256267,192.168.81.11,0,0,3,0,0,2685984.667,0,0,310.702563,0,0,4173.334202,Medium Consumption
3232256273,192.168.81.17,27,0,0,26878887.81,0,0,163.652389,0,0,45791.04053,0,0,High Consumption
3232256274,192.168.81.18,19,0,0,76274160,0,0,106.931297,0,0,316412.5497,0,0,High Consumption
3232256276,192.168.81.20,0,0,0,0,0,0,0,0,0,0,0,0,High Consumption
3232256279,192.168.81.23,0,0,4,0,0,37693778,0,0,35.246711,0,0,14.144651,Medium Consumption
3232256281,192.168.81.25,14,0,8,12768589.07,0,24323845.88,277.115183,0,209.104525,804.582875,0,10095.371,High Consumption
3232256282,192.168.81.26,0,0,62,0,0,24207071.76,0,0,113.660123,0,0,35011.07534,High Consumption
3232256283,192.168.81.27,0,0,234,0,0,25140227.92,0,0,463.521103,0,0,130691.9281,Medium Consumption
3232256284,192.168.81.28,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232256285,192.168.81.29,0,0,0,0,0,0,0,0,0,0,0,0,High Consumption
3232256287,192.168.81.31,3,0,133,87752584.33,0,10140964.04,262.885517,0,729.530042,432.814342,0,931659.6769,High Consumption
3232256289,192.168.81.33,0,0,1,0,0,30945990,0,0,219.977778,0,0,319.879894,High Consumption
3232256290,192.168.81.34,0,0,0,0,0,0,0,0,0,0,0,0,High Consumption
3232256291,192.168.81.35,0,0,4,0,0,37632587,0,0,41.868056,0,0,8586.036695,High Consumption
3232256292,192.168.81.36,2,0,79,277692.5,0,39762720.57,197.956522,0,367.032816,8200.618874,0,24295.43528,Medium Consumption
3232256296,192.168.81.40,0,0,8,0,0,45707831.75,0,0,111.41607,0,0,52549.22344,High Consumption
3232256297,192.168.81.41,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232256298,192.168.81.42,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232256299,192.168.81.43,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232256303,192.168.81.47,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232256304,192.168.81.48,2,0,175,3239554,0,19771051.34,92.15,0,180.630335,4380.026034,0,1029726.853,Medium Consumption
3232256307,192.168.81.51,0,0,0,0,0,0,0,0,0,0,0,0,Medium Consumption
3232256309,192.168.81.53,0,0,0,0,0,0,0,0,0,0,0,0,Medium Consumption
3232256312,192.168.81.56,0,0,0,0,0,0,0,0,0,0,0,0,Medium Consumption
3232256313,192.168.81.57,0,0,0,0,0,0,0,0,0,0,0,0,High Consumption
3232256314,192.168.81.58,0,0,12,0,0,42298881.75,0,0,138.817075,0,0,1507861.098,High Consumption
3232256320,192.168.81.64,0,0,0,0,0,0,0,0,0,0,0,0,High Consumption
3232256322,192.168.81.66,0,0,150,0,0,40775805.81,0,0,359.731554,0,0,10134.38167,High Consumption
3232256323,192.168.81.67,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232256324,192.168.81.68,0,0,0,0,0,0,0,0,0,0,0,0,Medium Consumption
3232256325,192.168.81.69,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232256326,192.168.81.70,0,0,0,0,0,0,0,0,0,0,0,0,Medium Consumption
3232256327,192.168.81.71,0,0,113,0,0,1630726.779,0,0,280.758848,0,0,60361.89475,Low Consumption
3232256328,192.168.81.72,455,0,0,5879749.191,0,0,80.485492,0,0,44742.381,0,0,Low Consumption
3232256330,192.168.81.74,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232256334,192.168.81.78,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232256335,192.168.81.79,0,0,0,0,0,0,0,0,0,0,0,0,Medium Consumption
3232256343,192.168.81.87,0,0,9,0,0,48209403.44,0,0,141.031192,0,0,136018.2835,High Consumption
3232256347,192.168.81.91,0,0,0,0,0,0,0,0,0,0,0,0,Medium Consumption
3232256348,192.168.81.92,0,0,14,0,0,15637146.79,0,0,290.181429,0,0,310854.0908,Medium Consumption
3232256349,192.168.81.93,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232256350,192.168.81.94,3,0,0,340516.6667,0,0,176.200655,0,0,14060.59485,0,0,Low Consumption
3232256351,192.168.81.95,0,0,1,0,0,41184090,0,0,127.107143,0,0,86.416866,Medium Consumption
3232256356,192.168.81.100,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232256357,192.168.81.101,0,0,0,0,0,0,0,0,0,0,0,0,High Consumption
3232256362,192.168.81.106,14,0,8,6038442,0,23283115.13,259.894344,0,113.906657,12513.78739,0,17295.8346,High Consumption
3232256365,192.168.81.109,0,0,1,0,0,34916945,0,0,252.54717,0,0,383.338233,High Consumption
3232256366,192.168.81.110,0,0,0,0,0,0,0,0,0,0,0,0,Medium Consumption
3232256367,192.168.81.111,0,0,0,0,0,0,0,0,0,0,0,0,Medium Consumption
3232256368,192.168.81.112,0,0,41,0,0,27921276.54,0,0,310.615042,0,0,14114.69884,High Consumption
3232256370,192.168.81.114,7,0,43,15912837.43,0,7174693.465,214.337691,0,216.65479,595.527504,0,28704.73672,Medium Consumption
3232256373,192.168.81.117,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232256386,192.168.81.130,0,0,39,0,0,28818209.85,0,0,303.414493,0,0,57599.9843,High Consumption
3232256389,192.168.81.133,0,0,35,0,0,45795397.77,0,0,163.532447,0,0,98229.29048,Medium Consumption
3232256391,192.168.81.135,0,0,0,0,0,0,0,0,0,0,0,0,Medium Consumption
3232256392,192.168.81.136,0,0,6,0,0,8626361.667,0,0,103.370884,0,0,5231.38696,Low Consumption
3232256394,192.168.81.138,0,0,5,0,0,46238136.4,0,0,57.672941,0,0,933.648618,High Consumption
3232256397,192.168.81.141,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232256399,192.168.81.143,6,0,0,384986.8333,0,0,163.292457,0,0,17431.78501,0,0,High Consumption
3232256401,192.168.81.145,0,0,0,0,0,0,0,0,0,0,0,0,Medium Consumption
3232256403,192.168.81.147,0,0,512,0,0,44153249.98,0,0,324.680854,0,0,372098.939,High Consumption
3232256404,192.168.81.148,17,0,0,2913735.647,0,0,45.195016,0,0,1919.077991,0,0,Low Consumption
3232256414,192.168.81.158,0,0,0,0,0,0,0,0,0,0,0,0,Medium Consumption
3232256436,192.168.81.180,0,0,0,0,0,0,0,0,0,0,0,0,High Consumption
3232256476,192.168.81.220,0,0,0,0,0,0,0,0,0,0,0,0,High Consumption
3232258562,192.168.90.2,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232258564,192.168.90.4,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232258568,192.168.90.8,0,0,0,0,0,0,0,0,0,0,0,0,High Consumption
3232258569,192.168.90.9,0,0,0,0,0,0,0,0,0,0,0,0,Medium Consumption
3232258570,192.168.90.10,0,0,266,0,0,5155970.985,0,0,200.914348,0,0,640827.9669,Medium Consumption
3232258571,192.168.90.11,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232258572,192.168.90.12,0,0,360,0,0,40780001.88,0,0,482.274434,0,0,160476.9777,High Consumption
3232258574,192.168.90.14,3,0,0,47353734.33,0,0,568.614781,0,0,16678.45689,0,0,High Consumption
3232258575,192.168.90.15,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
3232258576,192.168.90.16,1,0,280,1242556,0,48186106,224.180328,0,327.476513,11005.54019,0,57104.53611,High Consumption
3232258578,192.168.90.18,0,0,0,0,0,0,0,0,0,0,0,0,Low Consumption
